9.2455654144287e+00   4.0628185868263e-01      

9.7560405731201e+00   2.2468566894531e-03      
5.7816228866577e+00   4.5250496864319e+00      
3.5026383399963e+00   8.2489585876465e+00      
7.9901132583618e+00   7.9898724555969e+00      
9.0924434661865e+00   8.4921436309814e+00      
3.4813058376312e+00   5.6795425415039e+00      
9.8563528060913e+00   2.4780218601227e+00      
9.3418216705322e+00   5.6713879108429e-01      

9.8528814315796e+00   3.2023388147354e-01      
5.7003636360168e+00   4.1326365470886e+00      
3.2001273632050e+00   8.6912202835083e+00      
7.9988422393799e+00   7.4047813415527e+00      
9.4041538238525e+00   8.7610530853271e+00      
3.7753605842590e+00   5.5696253776550e+00      
2.6689255237579e-01   2.6451930999756e+00      
9.6872825622559e+00   3.9735624194145e-01      

9.5488500595093e+00   9.3218404054642e-01      
4.9426584243774e+00   3.6147139072418e+00      
2.5070774555206e+00   7.8162994384766e+00      
7.8629026412964e+00   7.4943399429321e+00      
8.9494237899780e+00   8.4913949966431e+00      
4.0517091751099e+00   5.6638216972351e+00      
1.8772670626640e-01   2.6627402305603e+00      
1.5145170688629e-01   2.1204611659050e-01      

9.4116649627686e+00   1.0106432437897e+00      
4.9887161254883e+00   3.9944803714752e+00      
2.3326745033264e+00   7.7066164016724e+00      
8.2147197723389e+00   7.9498696327209e+00      
8.7694406509399e+00   8.5408287048340e+00      
4.3355579376221e+00   5.4659724235535e+00      
8.5661739110947e-01   2.1413168907166e+00      
1.1169464141130e-01   3.6915105581284e-01      

9.1112775802612e+00   7.9350757598877e-01      
5.4752836227417e+00   4.2295794487000e+00      
2.2091052532196e+00   7.9568257331848e+00      
8.3759498596191e+00   8.2793340682983e+00      
8.2779445648193e+00   8.4673538208008e+00      
4.5429983139038e+00   5.5123128890991e+00      
1.1625291109085e+00   2.0051956176758e+00      
3.7836800329387e-03   5.4439693689346e-01      

9.1887311935425e+00   6.7458677291870e-01      
5.6662750244141e+00   4.5646295547485e+00      
1.9816453456879e+00   7.8011841773987e+00      
8.9994897842407e+00   8.6440544128418e+00      
8.0775823593140e+00   8.4247207641602e+00      
4.5934858322144e+00   5.1899304389954e+00      
6.2467777729034e-01   2.5817794799805e+00      
2.4690809845924e-01   4.6142408251762e-01      

8.6705064773560e+00   3.6346343159676e-01      
5.5940399169922e+00   4.6561069488525e+00      
2.0342245101929e+00   7.8463249206543e+00      
9.2224016189575e+00   9.3107385635376e+00      
8.2927436828613e+00   8.5511684417725e+00      
4.7304067611694e+00   5.1871633529663e+00      
6.8426978588104e-01   2.1287679672241e+00      
9.8354530334473e+00   3.0060499906540e-01      

8.5372886657715e+00   3.0547142028809e-02      
5.2238893508911e+00   4.9279899597168e+00      
1.6782294511795e+00   8.0183658599854e+00      
8.7362699508667e+00   8.7646808624268e+00      
9.1662559509277e+00   9.2183790206909e+00      
4.6522331237793e+00   5.1069207191467e+00      
3.9422073960304e-01   1.9314635992050e+00      
9.8265361785889e+00   2.9197070002556e-01      

8.4204177856445e+00   9.6688623428345e+00      
5.6371726989746e+00   4.7795681953430e+00      
1.2280077934265e+00   7.7589197158813e+00      
8.3682088851929e+00   8.4743061065674e+00      
8.8919973373413e+00   9.1157789230347e+00      
4.3493118286133e+00   5.9655227661133e+00      
4.5676827430725e-01   2.2199556827545e+00      
9.3068866729736e+00   4.5484983921051e-01      

8.1699190139771e+00   9.7259511947632e+00      
5.9275112152100e+00   5.1931104660034e+00      
9.2794638872147e-01   7.6667537689209e+00      
7.0911650657654e+00   7.3309335708618e+00      
9.9481067657471e+00   7.4792373180389e-01      
4.5273809432983e+00   6.3894267082214e+00      
6.0990399122238e-01   2.2644567489624e+00      
9.1294145584106e+00   4.7582939267159e-01      

8.3434925079346e+00   9.6913242340088e+00      
5.7178015708923e+00   5.2316946983337e+00      
8.2638323307037e-01   7.7904715538025e+00      
7.4172782897949e+00   7.0893092155457e+00      
6.7044275999069e-01   7.7064132690430e-01      
4.4332151412964e+00   6.4536657333374e+00      
3.8873672485352e-02   2.2262027263641e+00      
9.0302352905273e+00   5.0298118591309e-01      

8.2567691802979e+00   2.4167209863663e-01      
6.0355358123779e+00   4.7905039787292e+00      
1.0058727264404e+00   8.3068609237671e+00      
7.2700867652893e+00   7.2729940414429e+00      
9.3305933475494e-01   8.1330567598343e-01      
4.2789635658264e+00   6.0412650108337e+00      
7.8144073486328e-03   2.0741052627563e+00      
9.1510286331177e+00   2.9591563344002e-01      

7.7909698486328e+00   3.7485122680664e-02      
6.1398606300354e+00   4.8207278251648e+00      
1.0024549961090e+00   7.8928351402283e+00      
7.1052527427673e+00   7.8278822898865e+00      
3.1374397873878e-01   1.3496277332306e+00      
4.5233373641968e+00   5.8105034828186e+00      
4.7309982776642e-01   2.9203097820282e+00      
9.4779644012451e+00   2.7010554075241e-01      

7.1970391273499e+00   4.5628947019577e-01      
5.7976369857788e+00   5.2305936813354e+00      
1.2275514602661e+00   8.5514793395996e+00      
7.3720908164978e+00   8.0196971893311e+00      
1.9965276122093e-01   8.6019611358643e-01      
4.5437726974487e+00   5.8038740158081e+00      
6.5225499868393e-01   2.3124868869781e+00      
9.5412979125977e+00   1.2952114641666e-01      

6.7348585128784e+00   7.9970580339432e-01      
5.3045096397400e+00   5.7088141441345e+00      
1.0823254585266e+00   8.6929855346680e+00      
6.8464417457581e+00   7.9971222877502e+00      
2.6249688118696e-02   1.2661819458008e+00      
3.5269289016724e+00   6.1571145057678e+00      
5.6611883640289e-01   1.9931844472885e+00      
9.4573411941528e+00   9.8812456130981e+00      

6.8981719017029e+00   7.0045101642609e-01      
5.3561868667603e+00   5.8784694671631e+00      
8.4247088432312e-01   8.8909997940063e+00      
6.9836053848267e+00   8.2535552978516e+00      
6.9349193572998e-01   1.3400024175644e+00      
4.1565423011780e+00   6.6621823310852e+00      
6.5813541412354e-01   2.2825171947479e+00      
9.7081174850464e+00   9.5385484695435e+00      

6.6976637840271e+00   6.8210095167160e-01      
5.1410427093506e+00   6.3964257240295e+00      
1.1645414829254e+00   9.1578292846680e+00      
6.9835071563721e+00   8.3021192550659e+00      
1.0452891588211e+00   1.5323169231415e+00      
3.9157040119171e+00   6.9299769401550e+00      
3.9560437202454e-01   2.3410003185272e+00      
5.7143028825521e-02   9.3764858245850e+00      

6.9086408615112e+00   3.3997040987015e-01      
5.3093504905701e+00   6.3731603622437e+00      
9.5505958795547e-01   8.9735612869263e+00      
7.3153753280640e+00   8.6773147583008e+00      
1.4792041778564e+00   9.8422628641129e-01      
3.3336048126221e+00   6.7668495178223e+00      
5.8714270591736e-01   2.3428585529327e+00      
3.2560843229294e-01   9.2420101165771e+00      

6.9760980606079e+00   5.3247785568237e-01      
5.7024989128113e+00   6.2525033950806e+00      
4.3160173296928e-01   9.0370635986328e+00      
7.5187721252441e+00   8.1830358505249e+00      
2.1663341522217e+00   9.9594163894653e-01      
3.2518022060394e+00   6.7116928100586e+00      
5.4042142629623e-01   2.2844333648682e+00      
4.0725708007812e-01   9.3867368698120e+00      

7.1884388923645e+00   5.3154915571213e-01      
5.3443193435669e+00   6.0767650604248e+00      
9.9428623914719e-02   9.2886133193970e+00      
7.3144659996033e+00   7.8348908424377e+00      
2.1445829868317e+00   1.4491904973984e+00      
3.0109550952911e+00   6.8188114166260e+00      
1.1493723392487e+00   2.3652942180634e+00      
7.5660622119904e-01   9.6083393096924e+00      

8.0507993698120e+00   1.0335379093885e-01      
5.1055927276611e+00   6.0957598686218e+00      
9.7634191513062e+00   9.3462200164795e+00      
7.4055252075195e+00   7.8422718048096e+00      
2.1568846702576e+00   1.2730674743652e+00      
4.0729913711548e+00   6.7455053329468e+00      
8.1708472967148e-01   2.1164076328278e+00      
3.2177275419235e-01   9.5320177078247e+00      

8.3639802932739e+00   2.4907749891281e-01      
4.7758646011353e+00   5.7438659667969e+00      
9.3690757751465e+00   9.2341604232788e+00      
7.5976467132568e+00   7.7606339454651e+00      
2.2068264484406e+00   1.3692815303802e+00      
4.3456125259399e+00   6.5924139022827e+00      
8.2177364826202e-01   2.0127456188202e+00      
4.9903348088264e-01   9.4063196182251e+00      

8.4249486923218e+00   2.3390546441078e-01      
3.8075177669525e+00   5.7337808609009e+00      
9.0206813812256e+00   8.8291683197021e+00      
7.7901916503906e+00   8.0992412567139e+00      
2.2575993537903e+00   1.6071223020554e+00      
4.2361350059509e+00   6.5146632194519e+00      
7.0152282714844e-03   2.2684516906738e+00      
2.2403302788734e-01   9.2917041778564e+00      

8.2459287643433e+00   9.8958587646484e-01      
3.9118819236755e+00   5.3879456520081e+00      
1.6264021396637e-01   8.7526445388794e+00      
7.6837558746338e+00   8.3124294281006e+00      
2.4964311122894e+00   1.8954390287399e+00      
4.6640882492065e+00   7.0855960845947e+00      
1.2968547642231e-01   2.5836932659149e+00      
2.3723575472832e-01   8.6311206817627e+00      

8.0710258483887e+00   7.6655107736588e-01      
3.9455657005310e+00   4.9116983413696e+00      
9.6864957809448e+00   8.6927747726440e+00      
7.5655393600464e+00   8.1104631423950e+00      
2.9437158107758e+00   1.7613408565521e+00      
4.0723390579224e+00   6.8215441703796e+00      
9.6217908859253e+00   3.0277371406555e+00      
9.9447507858276e+00   9.0027704238892e+00      

8.7926445007324e+00   9.7171926498413e-01      
3.6926593780518e+00   4.9617834091187e+00      
9.3210020065308e+00   8.5923910140991e+00      
7.4201402664185e+00   8.0922489166260e+00      
3.3376960754395e+00   2.0748941898346e+00      
4.0952892303467e+00   7.1656522750854e+00      
9.8553400039673e+00   3.4227974414825e+00      
8.3922529220581e-01   8.8812856674194e+00      

9.2514429092407e+00   1.3207595348358e+00      
3.9383008480072e+00   5.2744646072388e+00      
8.5778944194317e-02   8.6146392822266e+00      
7.5774664878845e+00   8.2714939117432e+00      
4.1761207580566e+00   2.3908653259277e+00      
4.1331763267517e+00   7.3723568916321e+00      
1.6645872592926e-01   3.0773997306824e+00      
9.3199419975281e-01   9.1784582138062e+00      

8.8740367889404e+00   1.4506739377975e+00      
3.6866538524628e+00   5.3483371734619e+00      
1.6162942349911e-01   8.7771024703979e+00      
7.6721830368042e+00   8.1088228225708e+00      
4.1724977493286e+00   2.5467393398285e+00      
4.6110310554504e+00   7.4869246482849e+00      
9.8704624176025e+00   3.2094085216522e+00      
7.1965956687927e-01   9.3279247283936e+00      

8.8902864456177e+00   1.7254146337509e+00      
3.8155689239502e+00   5.7703633308411e+00      
2.2131046652794e-01   9.0263824462891e+00      
7.5364003181458e+00   8.0741491317749e+00      
3.5630967617035e+00   2.4167339801788e+00      
4.7024440765381e+00   7.0866017341614e+00      
9.9235563278198e+00   2.2890031337738e+00      
8.7607425451279e-01   9.1298494338989e+00      

8.6198186874390e+00   2.1595911979675e+00      
3.7386205196381e+00   5.8256893157959e+00      
4.0128335356712e-01   9.0188341140747e+00      
7.3870601654053e+00   8.5319271087646e+00      
3.2529270648956e+00   2.2371466159821e+00      
4.9496226310730e+00   7.1042971611023e+00      
9.8437986373901e+00   2.2682375907898e+00      
1.0470485687256e+00   9.2177610397339e+00      

8.1673603057861e+00   2.0446555614471e+00      
3.9062077999115e+00   5.7962517738342e+00      
6.8757015466690e-01   9.0595817565918e+00      
7.5300946235657e+00   8.7585020065308e+00      
3.7097158432007e+00   2.3478899002075e+00      
5.0997910499573e+00   6.7815532684326e+00      
9.4839038848877e+00   1.8957751989365e+00      
6.7139232158661e-01   8.8697566986084e+00      

7.8754625320435e+00   1.8568307161331e+00      
4.2491207122803e+00   6.2365903854370e+00      
7.7325356006622e-01   9.2297210693359e+00      
6.8838896751404e+00   9.2511529922485e+00      
3.6658658981323e+00   2.5653464794159e+00      
4.8414192199707e+00   6.4324016571045e+00      
4.4263634085655e-01   1.9204457998276e+00      
1.0279492139816e+00   8.8228530883789e+00      

8.2670965194702e+00   1.7775233983994e+00      
4.0749945640564e+00   6.5264296531677e+00      
7.8361010551453e-01   8.7475395202637e+00      
7.4166750907898e+00   8.4395208358765e+00      
3.8229081630707e+00   2.2235984802246e+00      
5.0569791793823e+00   6.7718024253845e+00      
9.9824285507202e+00   1.9618077278137e+00      
8.6643975973129e-01   8.5444612503052e+00      

8.4842128753662e+00   2.1370809078217e+00      
4.0028066635132e+00   6.6134119033813e+00      
1.1283566951752e+00   9.0234127044678e+00      
7.4891281127930e+00   8.3970613479614e+00      
3.6659479141235e+00   2.3989896774292e+00      
4.7422380447388e+00   6.9429640769958e+00      
9.5614213943481e+00   1.4226968288422e+00      
1.0641272068024e+00   9.1757793426514e+00      

8.8281412124634e+00   2.6082019805908e+00      
4.0540633201599e+00   6.6070981025696e+00      
1.9360661506653e+00   9.0795593261719e+00      
7.2244138717651e+00   8.8856554031372e+00      
4.1238551139832e+00   2.5774281024933e+00      
4.4501385688782e+00   7.4714231491089e+00      
9.4832315444946e+00   1.3934767246246e+00      
9.6672887802124e+00   9.5170745849609e+00      

8.6965980529785e+00   2.4406032562256e+00      
3.8406782150269e+00   7.1858687400818e+00      
2.2614607810974e+00   8.5653343200684e+00      
7.0383510589600e+00   9.3462467193604e+00      
3.8505079746246e+00   2.3488421440125e+00      
4.4051375389099e+00   7.4962525367737e+00      
9.1135196685791e+00   1.2886495590210e+00      
9.4165058135986e+00   9.6225471496582e+00      

8.1272764205933e+00   2.1175339221954e+00      
3.6380736827850e+00   6.5330042839050e+00      
2.6626374721527e+00   8.6851310729980e+00      
7.2510504722595e+00   9.2136106491089e+00      
4.2099046707153e+00   2.4969446659088e+00      
4.5732998847961e+00   7.2294530868530e+00      
9.2011671066284e+00   1.4876638650894e+00      
9.4956808090210e+00   9.5027284622192e+00      

7.8087530136108e+00   2.2382066249847e+00      
3.9013493061066e+00   6.6064777374268e+00      
2.6280567646027e+00   8.4000329971313e+00      
7.6254806518555e+00   9.0458307266235e+00      
4.3272275924683e+00   2.7048926353455e+00      
4.4933342933655e+00   6.6046862602234e+00      
8.6173419952393e+00   1.3650020360947e+00      
9.9186277389526e+00   9.9534292221069e+00      

8.0118904113770e+00   2.5132768154144e+00      
4.1522817611694e+00   6.6676330566406e+00      
2.8301882743835e+00   8.5894584655762e+00      
8.0119705200195e+00   9.1600265502930e+00      
4.7470374107361e+00   2.9206914901733e+00      
4.7446818351746e+00   6.2737474441528e+00      
9.1419982910156e+00   1.3960832357407e+00      
9.6584892272949e+00   9.2707700729370e+00      

8.0694189071655e+00   2.3664958477020e+00      
4.2487969398499e+00   7.0145339965820e+00      
2.5196321010590e+00   8.3428020477295e+00      
6.8548240661621e+00   9.2665395736694e+00      
4.6276197433472e+00   2.9831943511963e+00      
4.3940129280090e+00   6.5274744033813e+00      
8.2759304046631e+00   1.5192165374756e+00      
7.9159446060658e-02   8.7780895233154e+00      

8.2570753097534e+00   2.0452468395233e+00      
4.1339321136475e+00   7.4701671600342e+00      
2.9621291160583e+00   8.4538383483887e+00      
6.1421170234680e+00   9.2536020278931e+00      
4.2912678718567e+00   2.9493179321289e+00      
4.1354131698608e+00   6.8931684494019e+00      
7.8149280548096e+00   1.0919680595398e+00      
9.8585233688354e+00   8.5577650070190e+00      

7.7268943786621e+00   2.3416690826416e+00      
4.0196290016174e+00   7.6493196487427e+00      
2.6878931522369e+00   8.5634241104126e+00      
5.9212913513184e+00   9.7263021469116e+00      
4.7369027137756e+00   2.9304909706116e+00      
3.8209407329559e+00   6.7732768058777e+00      
7.5004401206970e+00   1.3389956951141e+00      
9.0462722778320e+00   8.5334272384644e+00      

8.1819076538086e+00   1.9217041730881e+00      
3.7179195880890e+00   8.1474981307983e+00      
2.4084875583649e+00   8.3071937561035e+00      
6.0627160072327e+00   6.9267369806767e-02      
5.8107757568359e+00   3.1984899044037e+00      
4.0221595764160e+00   6.5864887237549e+00      
7.5064339637756e+00   1.6882202625275e+00      
8.8660125732422e+00   9.0759477615356e+00      

8.3548765182495e+00   1.6758439540863e+00      
3.5864055156708e+00   8.1665763854980e+00      
2.7395007610321e+00   8.2599763870239e+00      
6.1575970649719e+00   3.4144851565361e-01      
5.5341930389404e+00   3.2036247253418e+00      
4.1289997100830e+00   6.6997747421265e+00      
7.6036562919617e+00   1.7939088344574e+00      
8.9258708953857e+00   9.4068698883057e+00      

8.2902660369873e+00   1.7117038965225e+00      
3.5515682697296e+00   7.9509944915771e+00      
2.9681999683380e+00   8.1328125000000e+00      
5.7950663566589e+00   7.4231475591660e-01      
5.4187369346619e+00   3.0879476070404e+00      
3.6294918060303e+00   6.4708375930786e+00      
7.1774663925171e+00   1.6900528669357e+00      
8.6931524276733e+00   9.2355327606201e+00      

8.4876327514648e+00   1.6437709331512e+00      
3.2228243350983e+00   8.1846075057983e+00      
2.3343582153320e+00   8.4428920745850e+00      
5.6847295761108e+00   1.3345309495926e+00      
5.6482563018799e+00   3.0901849269867e+00      
3.7649993896484e+00   5.9918293952942e+00      
7.3484907150269e+00   1.8195419311523e+00      
8.0946140289307e+00   9.1806068420410e+00      

8.5037345886230e+00   1.3506985902786e+00      
3.3186912536621e+00   7.8999452590942e+00      
2.6160831451416e+00   8.7389402389526e+00      
5.3744611740112e+00   1.0664675235748e+00      
5.7011570930481e+00   3.0202131271362e+00      
3.3347876071930e+00   5.6325106620789e+00      
7.4464426040649e+00   1.9944105148315e+00      
8.1925048828125e+00   8.9926357269287e+00      

8.6528377532959e+00   1.4749324321747e+00      
3.2854669094086e+00   7.5841183662415e+00      
2.7330832481384e+00   8.8599824905396e+00      
5.6192016601562e+00   1.1811236143112e+00      
5.2497930526733e+00   2.9746115207672e+00      
3.0401453971863e+00   5.5455713272095e+00      
7.3916406631470e+00   1.7340487241745e+00      
8.1858787536621e+00   8.8976078033447e+00      

8.3756008148193e+00   1.0814129114151e+00      
3.3311183452606e+00   7.6521592140198e+00      
2.8640186786652e+00   8.4808845520020e+00      
5.5366325378418e+00   1.4406912326813e+00      
5.3109669685364e+00   2.9098036289215e+00      
2.3301301002502e+00   5.9916501045227e+00      
7.6145963668823e+00   1.9803853034973e+00      
8.5344018936157e+00   9.4364757537842e+00      

8.6946935653687e+00   1.3089150190353e+00      
2.7851030826569e+00   7.6877384185791e+00      
2.8078145980835e+00   8.7537527084351e+00      
5.2724642753601e+00   1.4628778696060e+00      
5.3657898902893e+00   3.0619349479675e+00      
2.4108719825745e+00   5.8047924041748e+00      
7.5117797851562e+00   1.5791944265366e+00      
8.4260702133179e+00   9.7778120040894e+00      

8.3961849212646e+00   1.3562017679214e+00      
3.2902522087097e+00   8.0293474197388e+00      
3.2029726505280e+00   8.9951448440552e+00      
5.2814378738403e+00   1.5407457351685e+00      
5.0248484611511e+00   2.7146499156952e+00      
2.3191759586334e+00   5.4733471870422e+00      
7.6632909774780e+00   1.5063673257828e+00      
7.8324236869812e+00   9.9066305160522e+00      

8.1391372680664e+00   1.2461296319962e+00      
3.6237418651581e+00   8.3392648696899e+00      
3.0948119163513e+00   8.5787286758423e+00      
5.7006220817566e+00   1.8655481338501e+00      
5.2689514160156e+00   2.6418447494507e+00      
2.5381379127502e+00   6.0097084045410e+00      
7.6096773147583e+00   2.0511457920074e+00      
7.7182126045227e+00   9.9980707168579e+00      

8.6481657028198e+00   1.0250470638275e+00      
3.0586695671082e+00   7.9681396484375e+00      
3.4304008483887e+00   8.7350444793701e+00      
5.7162203788757e+00   1.8477611541748e+00      
5.6584334373474e+00   3.2095768451691e+00      
1.9816855192184e+00   5.6791315078735e+00      
7.8462009429932e+00   1.7605729103088e+00      
7.6213126182556e+00   1.2285341322422e-01      

8.5268402099609e+00   1.0502603054047e+00      
3.0497977733612e+00   7.8595061302185e+00      
3.6490454673767e+00   8.4758024215698e+00      
5.5928821563721e+00   2.3094999790192e+00      
5.2003545761108e+00   4.0399832725525e+00      
1.7282544374466e+00   5.9977860450745e+00      
7.7715950012207e+00   2.1160531044006e+00      
7.9088983535767e+00   4.5163802802563e-02      

8.5608711242676e+00   8.5494744777679e-01      
3.0757887363434e+00   7.9001679420471e+00      
3.6237504482269e+00   8.4082794189453e+00      
5.3264937400818e+00   1.6838939189911e+00      
5.7960104942322e+00   4.4815521240234e+00      
1.8269038200378e+00   6.0788812637329e+00      
8.0714893341064e+00   1.7624950408936e+00      
8.4933643341064e+00   9.6420326232910e+00      

8.5067844390869e+00   1.0568091869354e+00      
3.5119554996490e+00   8.4367666244507e+00      
3.7037835121155e+00   8.5074529647827e+00      
5.5259399414062e+00   1.7756400108337e+00      
5.4737677574158e+00   3.9360699653625e+00      
2.4533185958862e+00   6.0745401382446e+00      
8.0755977630615e+00   1.9034023284912e+00      
8.5005359649658e+00   5.8655458688736e-01      

8.1482944488525e+00   6.4348733425140e-01      
3.5152127742767e+00   8.4225444793701e+00      
3.8803620338440e+00   8.4929218292236e+00      
5.5063548088074e+00   2.1303343772888e+00      
5.2613968849182e+00   4.3968005180359e+00      
1.9512662887573e+00   6.6288981437683e+00      
8.4328880310059e+00   1.5632911920547e+00      
8.4575233459473e+00   7.7956277132034e-01      

8.0643539428711e+00   4.5938792824745e-01      
4.0149526596069e+00   8.4316320419312e+00      
3.9046497344971e+00   8.6899681091309e+00      
5.1974143981934e+00   2.3833832740784e+00      
5.7365651130676e+00   4.2285146713257e+00      
1.9687157869339e+00   7.1302351951599e+00      
8.2429437637329e+00   1.7379474639893e+00      
9.1278467178345e+00   6.4247310161591e-01      

8.0191211700439e+00   5.3470361232758e-01      
4.2010960578918e+00   8.5494251251221e+00      
3.9756507873535e+00   9.0275592803955e+00      
5.4123916625977e+00   2.3132581710815e+00      
5.7207756042480e+00   4.4495339393616e+00      
2.2406158447266e+00   7.1140251159668e+00      
8.1603078842163e+00   1.5235961675644e+00      
9.1970968246460e+00   4.6095111966133e-01      

8.3453607559204e+00   6.5679854154587e-01      
4.4160189628601e+00   8.5314960479736e+00      
3.7916450500488e+00   9.6068525314331e+00      
5.3012919425964e+00   2.2882776260376e+00      
5.7487282752991e+00   4.5210986137390e+00      
2.3363683223724e+00   7.1308379173279e+00      
8.0347356796265e+00   1.4394932985306e+00      
9.2414512634277e+00   1.6974994540215e-01      

7.9682426452637e+00   7.1365857124329e-01      
3.6970307826996e+00   8.8362855911255e+00      
4.0657057762146e+00   9.3986968994141e+00      
5.0606350898743e+00   2.8560307025909e+00      
6.4662432670593e+00   4.5393624305725e+00      
2.0005698204041e+00   7.1676383018494e+00      
8.1258897781372e+00   1.8332209587097e+00      
8.9425725936890e+00   7.1993416547775e-01      

7.8965315818787e+00   5.9209674596786e-01      
4.1922550201416e+00   8.7607202529907e+00      
4.1878228187561e+00   9.4237251281738e+00      
4.8286299705505e+00   2.5909953117371e+00      
6.4066801071167e+00   4.4290976524353e+00      
1.6635264158249e+00   7.0436820983887e+00      
7.9485473632812e+00   2.1305401325226e+00      
8.6424646377563e+00   4.8471271991730e-01      

7.5878467559814e+00   1.0343087911606e+00      
4.3438844680786e+00   8.8013448715210e+00      
4.2139463424683e+00   9.3457784652710e+00      
5.1784076690674e+00   2.8093588352203e+00      
6.0707798004150e+00   4.2943882942200e+00      
2.3222754001617e+00   6.6904125213623e+00      
8.5412149429321e+00   1.8600775003433e+00      
9.0117988586426e+00   6.4206838607788e-01      

7.2522253990173e+00   9.3015706539154e-01      
4.0717768669128e+00   8.5745639801025e+00      
4.4037127494812e+00   9.1818180084229e+00      
4.9478888511658e+00   3.1261413097382e+00      
6.1093182563782e+00   4.4115138053894e+00      
2.5798892974854e+00   6.5701074600220e+00      
8.2996025085449e+00   1.4914761781693e+00      
9.0002021789551e+00   6.9960010051727e-01      

6.7620363235474e+00   1.0444300174713e+00      
4.1678452491760e+00   8.1018924713135e+00      
4.2260398864746e+00   9.4131116867065e+00      
5.1777000427246e+00   3.4071040153503e+00      
6.0192503929138e+00   4.0450081825256e+00      
2.0797321796417e+00   6.2212100028992e+00      
8.1990156173706e+00   9.5925831794739e-01      
8.5830421447754e+00   6.2435746192932e-01      

6.2972135543823e+00   9.8455005884171e-01      
4.2741632461548e+00   7.9124374389648e+00      
4.6048736572266e+00   9.3854646682739e+00      
5.5145668983459e+00   3.0687634944916e+00      
5.9246230125427e+00   3.8900399208069e+00      
1.8437288999557e+00   6.5989780426025e+00      
8.3092918395996e+00   1.2804601192474e+00      
9.1499214172363e+00   7.2432434558868e-01      

6.6516189575195e+00   7.4420201778412e-01      
4.3395953178406e+00   7.8115930557251e+00      
4.9032993316650e+00   9.5065994262695e+00      
5.6689424514771e+00   2.7360022068024e+00      
6.2608771324158e+00   3.5041093826294e+00      
1.8942335844040e+00   6.0836200714111e+00      
8.5824527740479e+00   1.4589495658875e+00      
8.6380090713501e+00   6.3160657882690e-01      

6.5021157264709e+00   2.4124702438712e-02      
3.4426524639130e+00   7.7421393394470e+00      
4.5797901153564e+00   9.8077011108398e+00      
5.4483733177185e+00   3.0970196723938e+00      
5.9720015525818e+00   2.9741477966309e+00      
1.5180948972702e+00   6.2620635032654e+00      
8.2600088119507e+00   1.4789580106735e+00      
8.4354124069214e+00   7.5142526626587e-01      

6.7252340316772e+00   3.3578896522522e-01      
3.0565381050110e+00   8.0552654266357e+00      
4.1903734207153e+00   9.7962913513184e+00      
5.0796432495117e+00   3.1023914813995e+00      
6.0217957496643e+00   2.9359004497528e+00      
